card_id,source,card_status,grade,raw_price,raw_currency,price,traded
CRD_05EA83500DDE4FE39A00,SCRYDEX_EN,RAW,,21.1300,USD,32466,2026-06-29
CRD_05EA83500DDE4FE39A00,SCRYDEX_JP,GRADED,10,,,132491,2026-06-29
CRD_05EA83500DDE4FE39A00,SCRYDEX_JP,GRADED,9,,,28440,2026-06-29
CRD_05EA83500DDE4FE39A00,SCRYDEX_JP,RAW,,7.2200,USD,11093,2026-06-29
CRD_05EEC7741BAF4827B1B7,SCRYDEX_EN,RAW,,5.2000,USD,7990,2026-06-27
CRD_05EEC7741BAF4827B1B7,SCRYDEX_JP,GRADED,10,,,66376,2026-06-29
CRD_05EEC7741BAF4827B1B7,SCRYDEX_JP,GRADED,9,,,46094,2026-06-29
CRD_05EEC7741BAF4827B1B7,SCRYDEX_JP,RAW,,2.5600,USD,3933,2026-06-29
CRD_0606801AD7A847EF992E,SCRYDEX_EN,RAW,,1.2400,USD,1896,2026-06-05
CRD_0606801AD7A847EF992E,SCRYDEX_JP,GRADED,10,,,101577,2026-06-29
CRD_0606801AD7A847EF992E,SCRYDEX_JP,RAW,,1.0400,USD,1598,2026-06-29
CRD_0630709EA5124F718749,SCRYDEX_EN,RAW,,3.7200,USD,5689,2026-06-05
CRD_065512D143D348EDBE3E,SCRYDEX_EN,RAW,,2.5700,USD,3930,2026-06-05
CRD_065512D143D348EDBE3E,SCRYDEX_JP,GRADED,10,,,57341,2026-06-29
CRD_065512D143D348EDBE3E,SCRYDEX_JP,GRADED,9,,,36876,2026-06-29
CRD_065512D143D348EDBE3E,SCRYDEX_JP,RAW,,1.3600,USD,2090,2026-06-29
CRD_0672E08240B840E58C03,SCRYDEX_EN,RAW,,2.1800,USD,3334,2026-06-05
CRD_0672E08240B840E58C03,SCRYDEX_JP,RAW,,3.6800,USD,5654,2026-06-29
CRD_06740DF77DAB42EB94FC,SCRYDEX_EN,RAW,,24.2400,USD,37244,2026-06-29
CRD_06740DF77DAB42EB94FC,SCRYDEX_JP,GRADED,10,,,84737,2026-06-29
CRD_06740DF77DAB42EB94FC,SCRYDEX_JP,GRADED,9,,,33372,2026-06-29
CRD_06740DF77DAB42EB94FC,SCRYDEX_JP,RAW,,11.1400,USD,17116,2026-06-29
CRD_06913448CCA04DE6B272,SCRYDEX_EN,RAW,,2.5600,USD,3915,2026-06-05
CRD_06913448CCA04DE6B272,SCRYDEX_JP,GRADED,10,,,56097,2026-06-29
CRD_06913448CCA04DE6B272,SCRYDEX_JP,GRADED,9,,,21219,2026-06-29
CRD_06913448CCA04DE6B272,SCRYDEX_JP,RAW,,1.9300,USD,2965,2026-06-29
CRD_069D993EF5274D81B98E,SCRYDEX_EN,RAW,,4.1100,USD,6286,2026-06-05
CRD_069D993EF5274D81B98E,SCRYDEX_JP,GRADED,10,,,47016,2026-06-29
CRD_069D993EF5274D81B98E,SCRYDEX_JP,GRADED,9,,,20420,2026-06-29
CRD_069D993EF5274D81B98E,SCRYDEX_JP,RAW,,0.3400,USD,522,2026-06-29
CRD_06B5F77BEF2A4FCE9B9B,SCRYDEX_EN,RAW,,2.6700,USD,4083,2026-06-05
CRD_06B5F77BEF2A4FCE9B9B,SCRYDEX_JP,GRADED,10,,,56696,2026-06-29
CRD_06B5F77BEF2A4FCE9B9B,SCRYDEX_JP,GRADED,9,,,27595,2026-06-29
CRD_06B5F77BEF2A4FCE9B9B,SCRYDEX_JP,RAW,,1.7400,USD,2673,2026-06-29
CRD_06BED8DCDED386D09CC6,SCRYDEX_EN,RAW,,13.0100,USD,19990,2026-06-29
CRD_06BED8DCDED386D09CC6,SCRYDEX_JP,GRADED,10,,,73014,2026-06-29
CRD_06BED8DCDED386D09CC6,SCRYDEX_JP,GRADED,9,,,22279,2026-06-29
CRD_06BED8DCDED386D09CC6,SCRYDEX_JP,RAW,,6.1700,USD,9480,2026-06-29
CRD_06CEAC2A8B35426D926A,SCRYDEX_EN,RAW,,6.2600,USD,9574,2026-06-05
CRD_06CEAC2A8B35426D926A,SCRYDEX_JP,GRADED,10,,,99764,2026-06-29
CRD_06CEAC2A8B35426D926A,SCRYDEX_JP,GRADED,9,,,26120,2026-06-29
CRD_06CEAC2A8B35426D926A,SCRYDEX_JP,RAW,,2.4700,USD,3795,2026-06-29
CRD_06D78B5B12AC4475BDA5,SCRYDEX_EN,RAW,,6.6900,USD,10231,2026-06-05
CRD_06D78B5B12AC4475BDA5,SCRYDEX_JP,RAW,,10.6900,USD,16425,2026-06-29
CRD_070B71AF46134ABAB790,SCRYDEX_EN,RAW,,1.8000,USD,2753,2026-06-05
CRD_070B71AF46134ABAB790,SCRYDEX_JP,GRADED,10,,,45633,2026-06-29
CRD_070B71AF46134ABAB790,SCRYDEX_JP,RAW,,0.7700,USD,1183,2026-06-29
CRD_0736415A8A2440169E58,SCRYDEX_EN,RAW,,2.2900,USD,3502,2026-06-05
CRD_0736415A8A2440169E58,SCRYDEX_JP,GRADED,10,,,41562,2026-06-29
CRD_0736415A8A2440169E58,SCRYDEX_JP,RAW,,1.2900,USD,1982,2026-06-29
CRD_074346DE46AC4F019E17,SCRYDEX_EN,RAW,,18.6900,USD,28717,2026-06-29
CRD_074346DE46AC4F019E17,SCRYDEX_JP,GRADED,10,,,82709,2026-06-29
CRD_074346DE46AC4F019E17,SCRYDEX_JP,GRADED,9,,,26658,2026-06-29
CRD_074346DE46AC4F019E17,SCRYDEX_JP,RAW,,17.8400,USD,27411,2026-06-29
CRD_075869C1BFF3489794D1,SCRYDEX_EN,RAW,,2.8400,USD,4343,2026-06-05
CRD_075869C1BFF3489794D1,SCRYDEX_JP,GRADED,10,,,6146,2026-06-29
CRD_075869C1BFF3489794D1,SCRYDEX_JP,RAW,,2.6600,USD,4087,2026-06-29
CRD_0764FF85AFFD44039B19,SCRYDEX_EN,RAW,,5.5300,USD,8457,2026-06-05
CRD_0764FF85AFFD44039B19,SCRYDEX_JP,GRADED,10,,,38458,2026-06-29
CRD_0764FF85AFFD44039B19,SCRYDEX_JP,RAW,,7.1900,USD,11047,2026-06-29
CRD_0772C5CF7513F14CB993C2F4FEE4944E,SCRYDEX_JP,GRADED,10,,,24394847,2026-06-29
CRD_0772C5CF7513F14CB993C2F4FEE4944E,SCRYDEX_JP,GRADED,9,,,12018500,2026-06-29
CRD_077EAB8DA2FB416FBA52,SCRYDEX_EN,RAW,,16.5500,USD,25429,2026-06-29
CRD_077EAB8DA2FB416FBA52,SCRYDEX_JP,GRADED,10,,,57434,2026-06-29
CRD_077EAB8DA2FB416FBA52,SCRYDEX_JP,GRADED,9,,,21511,2026-06-29
CRD_077EAB8DA2FB416FBA52,SCRYDEX_JP,RAW,,6.1500,USD,9449,2026-06-29
CRD_07838391EB0EE31C2240,SCRYDEX_EN,RAW,,11.1000,USD,17055,2026-06-29
CRD_07838391EB0EE31C2240,SCRYDEX_JP,GRADED,10,,,65700,2026-06-29
CRD_07838391EB0EE31C2240,SCRYDEX_JP,RAW,,17.2800,USD,26550,2026-06-29
CRD_078657E48A5C7962311A,SCRYDEX_JP,GRADED,10,,,28609,2026-06-29
CRD_078657E48A5C7962311A,SCRYDEX_JP,RAW,,0.4000,USD,615,2026-06-29
CRD_07B17A05B9584311B888,SCRYDEX_EN,RAW,,3.3900,USD,5185,2026-06-05
CRD_07B17A05B9584311B888,SCRYDEX_JP,GRADED,10,,,51088,2026-06-29
CRD_07B17A05B9584311B888,SCRYDEX_JP,GRADED,9,,,30760,2026-06-29
CRD_07B17A05B9584311B888,SCRYDEX_JP,RAW,,2.5500,USD,3918,2026-06-29
CRD_07C8867477114A5E9490,SCRYDEX_EN,RAW,,53.8800,USD,82786,2026-06-29
CRD_07C8867477114A5E9490,SCRYDEX_JP,GRADED,10,,,133781,2026-06-29
CRD_07C8867477114A5E9490,SCRYDEX_JP,GRADED,9,,,27672,2026-06-29
CRD_07C8867477114A5E9490,SCRYDEX_JP,RAW,,16.7900,USD,25797,2026-06-29
CRD_07E30AB6E1C54457BB2D,SCRYDEX_EN,RAW,,28.8200,USD,44281,2026-06-29
CRD_07E30AB6E1C54457BB2D,SCRYDEX_JP,GRADED,10,,,135149,2026-06-28
CRD_07E30AB6E1C54457BB2D,SCRYDEX_JP,GRADED,9,,,42852,2026-06-28
CRD_07E30AB6E1C54457BB2D,SCRYDEX_JP,RAW,,8.4500,USD,12983,2026-06-28
CRD_080B6E0862C44602A883,SCRYDEX_EN,RAW,,6.6800,USD,10216,2026-06-05
CRD_080B6E0862C44602A883,SCRYDEX_JP,GRADED,10,,,64532,2026-06-29
CRD_080B6E0862C44602A883,SCRYDEX_JP,GRADED,9,,,21234,2026-06-29
CRD_080B6E0862C44602A883,SCRYDEX_JP,RAW,,0.8700,USD,1337,2026-06-29
CRD_0810CE32B1AB400B95BA,SCRYDEX_EN,RAW,,61.0400,USD,93787,2026-06-29
CRD_0810CE32B1AB400B95BA,SCRYDEX_JP,GRADED,10,,,236971,2026-06-29
CRD_0810CE32B1AB400B95BA,SCRYDEX_JP,GRADED,9,,,69172,2026-06-29
CRD_0810CE32B1AB400B95BA,SCRYDEX_JP,RAW,,41.2500,USD,63380,2026-06-29
CRD_08208815CA6B42DFB7C7,SCRYDEX_EN,RAW,,3.5100,USD,5368,2026-06-05
CRD_08208815CA6B42DFB7C7,SCRYDEX_JP,GRADED,10,,,62412,2026-06-29
CRD_08208815CA6B42DFB7C7,SCRYDEX_JP,GRADED,9,,,32343,2026-06-29
CRD_08208815CA6B42DFB7C7,SCRYDEX_JP,RAW,,2.1900,USD,3365,2026-06-29
CRD_0822CD02EBF4BC46E659,SCRYDEX_JP,RAW,,99.9900,USD,148949,2026-05-14
CRD_08372C116D1A44CE82AB,SCRYDEX_EN,RAW,,6.1000,USD,9329,2026-06-05
CRD_08372C116D1A44CE82AB,SCRYDEX_JP,GRADED,10,,,76885,2026-06-29
CRD_08372C116D1A44CE82AB,SCRYDEX_JP,RAW,,4.3800,USD,6730,2026-06-29
CRD_0839A3235BFC40C7A767,SCRYDEX_JP,GRADED,10,,,205089,2026-06-29
CRD_0839A3235BFC40C7A767,SCRYDEX_JP,GRADED,9,,,105111,2026-06-29
CRD_0839A3235BFC40C7A767,SCRYDEX_JP,RAW,,86.1600,USD,132383,2026-06-29
CRD_088D2EC7F19046DCB5F5,SCRYDEX_EN,RAW,,0.4500,USD,691,2026-06-29
CRD_088D2EC7F19046DCB5F5,SCRYDEX_JP,RAW,,0.3000,USD,461,2026-06-28
CRD_088EFCFA66FD4762A236,SCRYDEX_EN,RAW,,5.0300,USD,7728,2026-06-29
CRD_088EFCFA66FD4762A236,SCRYDEX_JP,GRADED,10,,,169996,2026-06-29
CRD_088EFCFA66FD4762A236,SCRYDEX_JP,RAW,,50.0000,USD,76824,2026-06-29
CRD_08B2DC8AD0B04FF58A33,SCRYDEX_EN,RAW,,13.1300,USD,20174,2026-06-29
CRD_08B2DC8AD0B04FF58A33,SCRYDEX_JP,GRADED,10,,,49813,2026-06-29
CRD_08B2DC8AD0B04FF58A33,SCRYDEX_JP,GRADED,9,,,10878,2026-06-29
CRD_08B2DC8AD0B04FF58A33,SCRYDEX_JP,RAW,,2.4700,USD,3795,2026-06-29
CRD_08BB039F0F51499BA059,SCRYDEX_EN,RAW,,25.5300,USD,39226,2026-06-29
CRD_08BB039F0F51499BA059,SCRYDEX_JP,GRADED,10,,,272587,2026-06-29
CRD_08BB039F0F51499BA059,SCRYDEX_JP,GRADED,9,,,58140,2026-06-29
CRD_08BB039F0F51499BA059,SCRYDEX_JP,RAW,,17.3000,USD,26581,2026-06-29
CRD_08D8EFD7132A4E838F53,SCRYDEX_EN,RAW,,1.2500,USD,1912,2026-06-05
CRD_08D8EFD7132A4E838F53,SCRYDEX_JP,GRADED,10,,,36092,2026-06-29
CRD_08D8EFD7132A4E838F53,SCRYDEX_JP,RAW,,1.0000,USD,1536,2026-06-29
CRD_08E2001528D84351A367,SCRYDEX_EN,RAW,,1.3700,USD,2095,2026-06-05
CRD_08E2001528D84351A367,SCRYDEX_JP,GRADED,10,,,52548,2026-06-29
CRD_08E2001528D84351A367,SCRYDEX_JP,GRADED,9,,,26873,2026-06-29
CRD_08E2001528D84351A367,SCRYDEX_JP,RAW,,0.7200,USD,1106,2026-06-29
CRD_090216855FE241EFB18B,SCRYDEX_EN,RAW,,341.1300,USD,524139,2026-06-29
CRD_090216855FE241EFB18B,SCRYDEX_JP,GRADED,10,,,627084,2026-06-29
CRD_090216855FE241EFB18B,SCRYDEX_JP,GRADED,9,,,267255,2026-06-29
CRD_090216855FE241EFB18B,SCRYDEX_JP,RAW,,178.7900,USD,274707,2026-06-29
CRD_0902F4E6CC9047A98559,SCRYDEX_EN,RAW,,28.6300,USD,43989,2026-06-29
CRD_0902F4E6CC9047A98559,SCRYDEX_JP,GRADED,10,,,345385,2026-06-29
CRD_0902F4E6CC9047A98559,SCRYDEX_JP,GRADED,9,,,119692,2026-06-29
CRD_0902F4E6CC9047A98559,SCRYDEX_JP,RAW,,32.9300,USD,50596,2026-06-29
CRD_090C5C6FE6B34BC0A9E7,SCRYDEX_EN,RAW,,18.9100,USD,29076,2026-06-23
CRD_090C5C6FE6B34BC0A9E7,SCRYDEX_JP,GRADED,10,,,230580,2026-06-29
CRD_090C5C6FE6B34BC0A9E7,SCRYDEX_JP,GRADED,9,,,32343,2026-06-29
CRD_090C5C6FE6B34BC0A9E7,SCRYDEX_JP,RAW,,23.7700,USD,36522,2026-06-29
CRD_0913C93AC0DD43E58008,SCRYDEX_EN,RAW,,13.1100,USD,20143,2026-06-29
CRD_0913C93AC0DD43E58008,SCRYDEX_JP,GRADED,10,,,74919,2026-06-29
CRD_0913C93AC0DD43E58008,SCRYDEX_JP,GRADED,9,,,26934,2026-06-29
CRD_0913C93AC0DD43E58008,SCRYDEX_JP,RAW,,6.1700,USD,9480,2026-06-29
CRD_0916BCC640C24E4088BB,SCRYDEX_EN,RAW,,43.3900,USD,66668,2026-06-29
CRD_0916BCC640C24E4088BB,SCRYDEX_JP,GRADED,10,,,100363,2026-06-29
CRD_0916BCC640C24E4088BB,SCRYDEX_JP,GRADED,9,,,28179,2026-06-29
CRD_0916BCC640C24E4088BB,SCRYDEX_JP,RAW,,10.0700,USD,15472,2026-06-29
CRD_091DC06176614517B5E1,SCRYDEX_EN,RAW,,330.2900,USD,507484,2026-06-29
CRD_091DC06176614517B5E1,SCRYDEX_JP,GRADED,10,,,1947642,2026-06-29
CRD_091DC06176614517B5E1,SCRYDEX_JP,GRADED,9,,,553394,2026-06-29
CRD_091DC06176614517B5E1,SCRYDEX_JP,RAW,,224.9900,USD,345693,2026-06-29
CRD_092D58F7609842FEA757,SCRYDEX_EN,RAW,,6.2400,USD,9543,2026-06-05
CRD_092D58F7609842FEA757,SCRYDEX_JP,GRADED,10,,,49229,2026-06-29
CRD_092D58F7609842FEA757,SCRYDEX_JP,GRADED,9,,,22755,2026-06-29
CRD_092D58F7609842FEA757,SCRYDEX_JP,RAW,,2.2000,USD,3380,2026-06-29
CRD_093AB925F0C14BB1BFF6,SCRYDEX_EN,RAW,,303.6400,USD,466537,2026-06-29
CRD_093AB925F0C14BB1BFF6,SCRYDEX_JP,GRADED,10,,,1180078,2026-06-29
CRD_093AB925F0C14BB1BFF6,SCRYDEX_JP,GRADED,9,,,469441,2026-06-29
CRD_093AB925F0C14BB1BFF6,SCRYDEX_JP,RAW,,370.0000,USD,568498,2026-06-29
CRD_093C06DA9ACB4816A395,SCRYDEX_EN,RAW,,18.4200,USD,28302,2026-06-29
CRD_093C06DA9ACB4816A395,SCRYDEX_JP,GRADED,10,,,91083,2026-06-29
CRD_093C06DA9ACB4816A395,SCRYDEX_JP,GRADED,9,,,27334,2026-06-29
CRD_093C06DA9ACB4816A395,SCRYDEX_JP,RAW,,6.1500,USD,9449,2026-06-29
CRD_093F671F8D0F4F349B81,SCRYDEX_EN,RAW,,5.5800,USD,8534,2026-06-05
CRD_093F671F8D0F4F349B81,SCRYDEX_JP,GRADED,10,,,119108,2026-06-29
CRD_093F671F8D0F4F349B81,SCRYDEX_JP,GRADED,9,,,37398,2026-06-29
CRD_093F671F8D0F4F349B81,SCRYDEX_JP,RAW,,2.3400,USD,3595,2026-06-29
CRD_0947A2BADF48F0637F4B,SCRYDEX_JP,GRADED,10,,,140742,2026-06-29
CRD_0947A2BADF48F0637F4B,SCRYDEX_JP,GRADED,9,,,19974,2026-06-29
CRD_0947A2BADF48F0637F4B,SCRYDEX_JP,RAW,,0.8900,USD,1367,2026-06-29
CRD_09516DD8E2C14A009B0E,SCRYDEX_JP,GRADED,10,,,105418,2026-06-29
CRD_09516DD8E2C14A009B0E,SCRYDEX_JP,GRADED,9,,,23908,2026-06-29
CRD_09516DD8E2C14A009B0E,SCRYDEX_JP,RAW,,22.7700,USD,34986,2026-06-29
CRD_095AFC71458E492189E1,SCRYDEX_EN,RAW,,6.2700,USD,9589,2026-06-05
CRD_095AFC71458E492189E1,SCRYDEX_JP,GRADED,10,,,55190,2026-06-29
CRD_095AFC71458E492189E1,SCRYDEX_JP,GRADED,9,,,21280,2026-06-29
CRD_095AFC71458E492189E1,SCRYDEX_JP,RAW,,2.1100,USD,3242,2026-06-29
CRD_096403B193C94990A6F0,SCRYDEX_EN,RAW,,64.2200,USD,98673,2026-06-29
CRD_096403B193C94990A6F0,SCRYDEX_JP,GRADED,10,,,222067,2026-06-29
CRD_096403B193C94990A6F0,SCRYDEX_JP,GRADED,9,,,76010,2026-06-29
CRD_096403B193C94990A6F0,SCRYDEX_JP,RAW,,32.9600,USD,50642,2026-06-29
CRD_0989252EF29D4FAB9599,SCRYDEX_EN,RAW,,23.6400,USD,36483,2026-06-25
CRD_0989252EF29D4FAB9599,SCRYDEX_JP,GRADED,10,,,61106,2026-06-29
CRD_0989252EF29D4FAB9599,SCRYDEX_JP,GRADED,9,,,33956,2026-06-29
CRD_0989252EF29D4FAB9599,SCRYDEX_JP,RAW,,9.2900,USD,14274,2026-06-29
CRD_098C383D6CBC4015A438,SCRYDEX_EN,RAW,,3.4300,USD,5246,2026-06-05
CRD_098C383D6CBC4015A438,SCRYDEX_JP,GRADED,10,,,66499,2026-06-29
CRD_098C383D6CBC4015A438,SCRYDEX_JP,GRADED,9,,,30253,2026-06-29
CRD_098C383D6CBC4015A438,SCRYDEX_JP,RAW,,1.1400,USD,1752,2026-06-29
CRD_09A1CB4E6B9E4002ACA2,SCRYDEX_EN,RAW,,12.6800,USD,19483,2026-06-29
CRD_09A1CB4E6B9E4002ACA2,SCRYDEX_JP,GRADED,10,,,101239,2026-06-29
CRD_09A1CB4E6B9E4002ACA2,SCRYDEX_JP,GRADED,9,,,31667,2026-06-29
CRD_09A1CB4E6B9E4002ACA2,SCRYDEX_JP,RAW,,5.2400,USD,8051,2026-06-29
CRD_09AAD6A024434832A88A,SCRYDEX_EN,RAW,,15.7700,USD,24118,2026-06-05
CRD_09AAD6A024434832A88A,SCRYDEX_JP,GRADED,10,,,153033,2026-06-29
CRD_09AAD6A024434832A88A,SCRYDEX_JP,RAW,,15.0000,USD,23047,2026-06-29
CRD_09BE4064BBF541EE8222,SCRYDEX_EN,RAW,,3.9400,USD,6026,2026-06-05
CRD_09BE4064BBF541EE8222,SCRYDEX_JP,GRADED,10,,,63411,2026-06-29
CRD_09BE4064BBF541EE8222,SCRYDEX_JP,GRADED,9,,,34986,2026-06-29
CRD_09BE4064BBF541EE8222,SCRYDEX_JP,RAW,,2.5700,USD,3949,2026-06-29
CRD_09EFFE8F5F8C4A58A5DD,SCRYDEX_EN,RAW,,3.0500,USD,4665,2026-06-05
CRD_09EFFE8F5F8C4A58A5DD,SCRYDEX_JP,GRADED,10,,,53208,2026-06-29
CRD_09EFFE8F5F8C4A58A5DD,SCRYDEX_JP,RAW,,1.8800,USD,2889,2026-06-29
CRD_0A08B2E2AE7D46908548,SCRYDEX_EN,RAW,,3.0400,USD,4649,2026-06-05
CRD_0A08B2E2AE7D46908548,SCRYDEX_JP,GRADED,10,,,10371,2026-06-29
CRD_0A08B2E2AE7D46908548,SCRYDEX_JP,GRADED,9,,,13828,2026-06-29
CRD_0A08B2E2AE7D46908548,SCRYDEX_JP,RAW,,1.8000,USD,2766,2026-06-29
CRD_0A1A02B69C48772F29BD,SCRYDEX_JP,RAW,,5.6700,USD,8712,2026-06-29
CRD_0A1D6B89377D433F8DC2,SCRYDEX_EN,RAW,,3.8200,USD,5842,2026-06-05
CRD_0A1D6B89377D433F8DC2,SCRYDEX_JP,GRADED,10,,,139973,2026-06-29
CRD_0A1D6B89377D433F8DC2,SCRYDEX_JP,GRADED,9,,,61444,2026-06-29
CRD_0A1D6B89377D433F8DC2,SCRYDEX_JP,RAW,,4.0400,USD,6207,2026-06-29
CRD_0A4BC771BE0743608661,SCRYDEX_EN,RAW,,23.8400,USD,36460,2026-06-05
CRD_0A4BC771BE0743608661,SCRYDEX_JP,GRADED,10,,,610190,2026-05-05
CRD_0A536D17231946EBBE81,SCRYDEX_EN,RAW,,49.2600,USD,75687,2026-06-29
CRD_0A536D17231946EBBE81,SCRYDEX_JP,GRADED,10,,,131630,2026-06-29
CRD_0A536D17231946EBBE81,SCRYDEX_JP,GRADED,9,,,41009,2026-06-29
CRD_0A536D17231946EBBE81,SCRYDEX_JP,RAW,,21.5800,USD,33157,2026-06-29
CRD_0A903CAA6FAE43DA81D3,SCRYDEX_EN,RAW,,23.7100,USD,36261,2026-06-05
CRD_0A903CAA6FAE43DA81D3,SCRYDEX_JP,GRADED,10,,,109874,2026-06-29
CRD_0A903CAA6FAE43DA81D3,SCRYDEX_JP,GRADED,9,,,69387,2026-06-29
CRD_0A903CAA6FAE43DA81D3,SCRYDEX_JP,RAW,,9.3500,USD,14366,2026-06-29
CRD_0A986E45BB20474CB2BF,SCRYDEX_EN,RAW,,0.5700,USD,872,2026-06-05
CRD_0A986E45BB20474CB2BF,SCRYDEX_JP,GRADED,9,,,27534,2026-06-29
CRD_0A986E45BB20474CB2BF,SCRYDEX_JP,RAW,,0.3200,USD,492,2026-06-29
CRD_0AB4A2D2E3654FD69744,SCRYDEX_EN,RAW,,5.9500,USD,9100,2026-06-05
CRD_0AB4A2D2E3654FD69744,SCRYDEX_JP,GRADED,10,,,71446,2026-06-29
CRD_0AB4A2D2E3654FD69744,SCRYDEX_JP,GRADED,9,,,30315,2026-06-29
CRD_0AB4A2D2E3654FD69744,SCRYDEX_JP,RAW,,6.2100,USD,9542,2026-06-29
CRD_0AC16029AD564BF68326,SCRYDEX_EN,RAW,,2.4600,USD,3762,2026-06-05
CRD_0AC16029AD564BF68326,SCRYDEX_JP,GRADED,10,,,42269,2026-06-29
CRD_0AC16029AD564BF68326,SCRYDEX_JP,GRADED,9,,,30514,2026-06-29
CRD_0AC16029AD564BF68326,SCRYDEX_JP,RAW,,3.0000,USD,4609,2026-06-29
CRD_0AD03EC9544B43B4AF4F,SCRYDEX_EN,RAW,,2.5400,USD,3885,2026-06-05
CRD_0AD03EC9544B43B4AF4F,SCRYDEX_JP,GRADED,10,,,61674,2026-06-29
CRD_0AD03EC9544B43B4AF4F,SCRYDEX_JP,RAW,,1.6300,USD,2504,2026-06-29
CRD_0AD2B95BE4924784A6C4,SCRYDEX_EN,RAW,,11.8800,USD,18253,2026-06-29
CRD_0AD2B95BE4924784A6C4,SCRYDEX_JP,GRADED,10,,,72921,2026-06-29
CRD_0AD2B95BE4924784A6C4,SCRYDEX_JP,GRADED,9,,,21050,2026-06-29
CRD_0AD2B95BE4924784A6C4,SCRYDEX_JP,RAW,,4.3800,USD,6730,2026-06-29
CRD_0AF83E61B4874FECB22C,SCRYDEX_EN,RAW,,31.9500,USD,49091,2026-06-29
CRD_0AF83E61B4874FECB22C,SCRYDEX_JP,GRADED,10,,,110965,2026-06-29
CRD_0AF83E61B4874FECB22C,SCRYDEX_JP,GRADED,9,,,31974,2026-06-29
CRD_0AF83E61B4874FECB22C,SCRYDEX_JP,RAW,,8.0000,USD,12292,2026-06-29
CRD_0B145711AB734536AD63,SCRYDEX_EN,RAW,,9.6900,USD,14820,2026-06-05
CRD_0B145711AB734536AD63,SCRYDEX_JP,GRADED,10,,,60414,2026-06-29
CRD_0B145711AB734536AD63,SCRYDEX_JP,RAW,,8.1500,USD,12522,2026-06-29
CRD_0B17CA38B6334F20B964,SCRYDEX_EN,RAW,,0.9800,USD,1499,2026-06-05
CRD_0B17CA38B6334F20B964,SCRYDEX_JP,GRADED,10,,,62980,2026-06-29
CRD_0B17CA38B6334F20B964,SCRYDEX_JP,GRADED,9,,,10755,2026-06-29
CRD_0B17CA38B6334F20B964,SCRYDEX_JP,RAW,,0.7900,USD,1214,2026-06-29
CRD_0B188D85E3A44B03D1BA,SCRYDEX_JP,GRADED,10,,,6428463,2026-06-29
CRD_0B188D85E3A44B03D1BA,SCRYDEX_JP,GRADED,9,,,1556178,2026-06-29
CRD_0B188D85E3A44B03D1BA,SCRYDEX_JP,RAW,,1235000.0000,KRW,1235000,2026-06-29
CRD_0B1B22D6D38DC9FDB7C1,SCRYDEX_JP,GRADED,10,,,62980,2026-06-29
CRD_0B1B22D6D38DC9FDB7C1,SCRYDEX_JP,RAW,,0.4900,USD,753,2026-06-29
CRD_0B22E2A33CB14A99888F,SCRYDEX_EN,RAW,,2.8100,USD,4298,2026-06-05
CRD_0B22E2A33CB14A99888F,SCRYDEX_JP,GRADED,10,,,40840,2026-06-29
CRD_0B22E2A33CB14A99888F,SCRYDEX_JP,GRADED,9,,,25490,2026-06-29
CRD_0B22E2A33CB14A99888F,SCRYDEX_JP,RAW,,1.4000,USD,2151,2026-06-29
CRD_0B59EFE11F824CC29403,SCRYDEX_EN,RAW,,0.7600,USD,1162,2026-06-05
CRD_0B59EFE11F824CC29403,SCRYDEX_JP,GRADED,10,,,70678,2026-06-29
CRD_0B59EFE11F824CC29403,SCRYDEX_JP,RAW,,0.5300,USD,814,2026-06-29
CRD_0B59FFD0541D47B4BE4A,SCRYDEX_EN,RAW,,13.6500,USD,20973,2026-06-29
CRD_0B59FFD0541D47B4BE4A,SCRYDEX_JP,GRADED,10,,,307219,2026-06-29
CRD_0B59FFD0541D47B4BE4A,SCRYDEX_JP,RAW,,4.5500,USD,6991,2026-06-29
CRD_0B5E6A47F7A34237A44A,SCRYDEX_EN,RAW,,6.9600,USD,10644,2026-06-05
CRD_0B5E6A47F7A34237A44A,SCRYDEX_JP,GRADED,10,,,39948,2026-06-29
CRD_0B5E6A47F7A34237A44A,SCRYDEX_JP,RAW,,6.0700,USD,9326,2026-06-29
CRD_0B802D98F17B44E8B194,SCRYDEX_EN,RAW,,2.2900,USD,3502,2026-06-05
CRD_0B802D98F17B44E8B194,SCRYDEX_JP,GRADED,9,,,19974,2026-06-29
CRD_0B802D98F17B44E8B194,SCRYDEX_JP,RAW,,3.5400,USD,5439,2026-06-29
CRD_0B84E98684704E7CBB0F,SCRYDEX_EN,RAW,,34.9700,USD,53731,2026-06-29
CRD_0B84E98684704E7CBB0F,SCRYDEX_JP,GRADED,10,,,64148,2026-06-29
CRD_0B84E98684704E7CBB0F,SCRYDEX_JP,GRADED,9,,,33572,2026-06-29
CRD_0B84E98684704E7CBB0F,SCRYDEX_JP,RAW,,4.8300,USD,7421,2026-06-29
CRD_0BB77FE2EEEC4F359733,SCRYDEX_EN,RAW,,2.6200,USD,4026,2026-06-29
CRD_0BBA24DF2AA04E9F8934,SCRYDEX_EN,RAW,,4.3500,USD,6653,2026-06-05
CRD_0BBA24DF2AA04E9F8934,SCRYDEX_JP,GRADED,10,,,179584,2026-06-29
CRD_0BBA24DF2AA04E9F8934,SCRYDEX_JP,RAW,,6.7500,USD,10371,2026-06-29
