card_id,card_name,snkrdunk_apparel_id,usedMinPrice,usedListingCount,A1m_n,A1m_med,A1m_latest,A3m_n,A3m_med,A3m_latest,PSA10_1m_n,PSA10_1m_med,PSA10_3m_n,PSA10_3m_med,PSA9_1m_n,PSA9_1m_med,PSA9_3m_n,PSA9_3m_med,data_quality
CRD_9FAFB1939CF44F30ACE6,암멍이,126704,1000,10,0,0,0,0,0,0,1,6895,10,6697,0,0,0,0,PSA_ONLY
CRD_DE35A5AF533342F99E35,하푸우,127027,2250,6,0,0,0,0,0,0,2,6999,4,6999,0,0,0,0,PSA_ONLY
CRD_7F3A7B805F704D6C96F3,모스노우,126707,1000,9,0,0,0,0,0,0,2,6999,7,6999,0,0,0,0,PSA_ONLY
CRD_7666E22ADA2D4444AB42,메가이어롭&푸린 GX,127037,29000,15,0,0,0,0,0,0,0,0,14,52250,2,28500,3,27000,PSA_ONLY
CRD_E02E2D38E06C4D3AACF4,라플레시아 GX,127423,7600,51,0,0,0,1,11111,11111,7,21500,28,21600,1,9200,5,7980,A_3M_FB
CRD_D5A3208DB5D642528B68,세레비&이상해꽃 GX,127727,6000,37,0,0,0,1,35000,35000,8,71000,15,73400,0,0,3,30900,A_3M_FB
CRD_C5C15088983B4338BFDC,이상해꽃 ex,127768,1000,13,0,0,0,1,1300,1300,0,0,1,5500,0,0,0,0,A_3M_FB
CRD_7D548C823A1940E98115,가디안 ex,162094,16000,47,6,19450,20000,24,17650,20000,20,36259,66,34798,2,18275,11,15480,A_1M_OK
CRD_DF94CDB2489A49698586,대포무노,126708,1000,8,0,0,0,1,1000,1000,1,8266,6,7633,0,0,0,0,A_3M_FB
CRD_9324067E86B04FA9A0F8,아보크 ex,127807,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_A9DF06F1FA7544AD83E2,나인테일 ex,127834,1000,4,0,0,0,1,1000,1000,0,0,0,0,0,0,0,0,A_3M_FB
CRD_DC3CA236843E44299775,루주라 ex,128001,1000,1,0,0,0,0,0,0,0,0,1,5000,0,0,0,0,PSA_ONLY
CRD_C1430E514E7A4341B76C,거북왕 GX,393252,1550,4,0,0,0,1,1000,1000,0,0,5,8400,1,3490,2,2985,A_3M_FB
CRD_FF58AC269F384D2DB169,근육몬,128093,1000,9,3,1800,1900,11,1800,1900,6,7674,23,8466,0,0,2,2994,A_1M_OK
CRD_B807649467B3424F8C29,고라파덕,128091,2500,70,12,3850,3799,47,3760,3799,27,16266,82,15571,4,5999,13,5990,A_1M_OK
CRD_D4963DE8F541495794EE,이상해씨,128082,2000,55,9,3200,3000,49,3299,3000,23,13000,79,13066,5,5000,18,5333,A_1M_OK
CRD_7FEAB602A0214CDAB632,파이리,128084,3000,120,14,5825,8999,65,6000,8999,26,21974,78,22940,5,7000,22,7000,A_1M_OK
CRD_AC3606B6DD67461CB745,잠만보,128097,2300,121,10,3000,2000,35,3333,2000,29,13979,89,14000,6,4762,21,4499,A_1M_OK
CRD_A5C68E63AD7846D98563,이상해풀,128083,2499,55,8,2200,2400,35,2450,2400,17,9764,69,10700,6,4650,15,4290,A_1M_OK
CRD_B078B8FB2EB6415A85B6,어니부기,128087,1999,54,13,2500,9000,40,2900,9000,24,14083,73,12900,7,4700,26,3940,A_1M_OK
CRD_8538CE46E092401B8FD2,슈륙챙이,128092,1000,23,5,1000,2000,20,1920,2000,13,13000,50,10657,0,0,2,4099,A_1M_OK
CRD_D6A4F6C77AFF466C95D9,거북왕 ex,128102,1200,37,1,2980,2980,12,2980,2980,7,10500,27,12350,0,0,2,4250,A_1M_OK
CRD_725B42F08E65463899B9,나인테일 ex,128104,1000,10,1,1500,1500,7,1425,1500,0,0,1,7500,0,0,0,0,A_1M_OK
CRD_7CC5297071A246E0B3DB,캥카 ex,128108,1800,3,1,1700,1700,3,1700,1700,2,11122,5,9900,0,0,0,0,A_1M_OK
CRD_99651D6378CB49808433,비주기의 카리스마,128113,1000,13,0,0,0,4,1000,1000,2,13247,4,12749,0,0,0,0,A_3M_FB
CRD_744238CF563C4F9ABC6A,리자드,128085,2444,81,11,3100,2680,51,3864,2680,24,15390,77,15290,7,4480,22,4400,A_1M_OK
CRD_CE2F437D2073455CA89E,루주라 ex,128109,1500,1,0,0,0,3,1000,1200,0,0,2,7700,0,0,1,3980,A_3M_FB
CRD_BBC2E062E3384B639FA8,후딘 ex,128119,8900,58,3,8900,9480,15,10400,9480,13,22000,45,22988,2,8590,4,8990,A_1M_OK
CRD_6F30F6948BD54C099B7B,남나리의 도움,128114,1200,28,1,1999,1999,7,1999,1999,2,11000,7,8400,1,3000,1,3000,A_1M_OK
CRD_E79D379B22204F5A8CB8,마임맨,128095,1500,2,2,1500,1500,8,1000,1500,7,7400,18,7400,0,0,2,2249,A_1M_OK
CRD_DCA22E7A661545CBAC0E,펄스멍 V,128524,12000,1,0,0,0,0,0,0,0,0,3,7490,0,0,0,0,PSA_ONLY
CRD_828E8D059DF7414D891B,뮤 ex,128121,33333,173,11,51666,51666,44,56166,51666,30,98250,83,113000,11,38000,29,43800,A_1M_OK
CRD_EE3C7F73629F436FA9B6,비주기의 추방,128523,3499,6,0,0,0,0,0,0,1,20999,4,15500,0,0,1,4500,PSA_ONLY
CRD_80E06EF89D844F93ABE5,이올브 VMAX,128949,2200,2,0,0,0,0,0,0,1,7750,3,7750,0,0,0,0,PSA_ONLY
CRD_DECDD9969EB941668D1B,대로트 BREAK,390824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_6A64916CD6DF4E1C952E,이올브 V,128948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F7EF825777564C459F21,몰드류 ex,608533,1500,12,1,1799,1799,2,1899,1799,2,7200,9,7400,0,0,0,0,A_1M_OK
CRD_64D59B5F08A74343BAD0,피죤투 ex,132273,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_9C5270DA79DC45DF87E7,앱솔 ex,132271,1000,2,0,0,0,0,0,0,0,0,1,6980,0,0,0,0,PSA_ONLY
CRD_95BB14D8C84E44EF9FFB,피죤,132264,1000,16,1,1000,1000,2,1000,1000,3,8500,6,8150,0,0,1,2444,A_1M_OK
CRD_D2A4A914128D48B19C2B,뽀삐,132276,1200,12,0,0,0,0,0,0,0,0,3,10000,0,0,1,2000,PSA_ONLY
CRD_7BE4EC5B6757486A9FA0,빙큐보 ex,132278,2000,5,0,0,0,1,1000,1000,0,0,0,0,0,0,0,0,A_3M_FB
CRD_B63836C8D4AD4235A59A,킬라플로르 ex,132269,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_734D08C448CA482595A4,구구,132263,1000,12,1,1000,1000,4,1000,1000,3,7940,6,7449,1,3999,2,3399,A_1M_OK
CRD_A96D274688FA4B04A973,마기라스 ex,132267,1000,10,0,0,0,1,1000,1000,2,7750,6,7750,0,0,0,0,A_3M_FB
CRD_9B1935C2FFE14C9493B6,삐,132258,2000,41,3,3500,3500,23,2000,3500,15,16000,56,16434,6,4000,12,4000,A_1M_OK
CRD_ADDEC4B6D7EC4C7FA90E,리자몽 ex,132284,12500,86,2,16500,15000,26,18249,15000,21,32500,72,43989,2,14000,6,12925,A_1M_OK
CRD_D934A1F32E1645DE8BCA,나인테일,132255,1780,49,3,1980,1980,18,1332,1980,13,10500,44,10500,1,3980,5,3500,A_1M_OK
CRD_EC86C750F0BF4F198ECA,눈여아 ex,136212,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_BA98E92E4AFE471CB7C6,후파 ex,136482,1000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_CD86338BE2A54676A3B5,큐레무 V,136970,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_EBD05116E1CE442AAF4E,피죤투 ex,132281,8800,3,0,0,0,1,2650,2650,1,9999,9,9900,0,0,0,0,A_3M_FB
CRD_02FBE86D930D4D10A90C,마폭시 V,136958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_A4A072ED41004885A806,소미안,608536,1000,4,0,0,0,0,0,0,1,6666,2,6783,0,0,0,0,PSA_ONLY
CRD_EB1A8BB5303F41F8BA2A,프테라 V,136997,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_BF531C372C7F46138B80,가라르 나이킹 V,137020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_5704D0F94D3F482C8103,피죤투 V,137023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F414A783F97B45F0A953,기라티나 V,137021,1000,11,0,0,0,0,0,0,0,0,5,9980,0,0,0,0,PSA_ONLY
CRD_9F777E2B3AF448D78288,드래피온 VSTAR,137050,0,0,0,0,0,1,1100,1100,0,0,0,0,0,0,0,0,A_3M_FB
CRD_5DF12C9B3FCC471D90BA,가라르 나이킹 V,137047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C608BA3853EA42618657,드래피온 V,137046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_FF2705137ED74AB383C1,피죤투 V,137048,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_03969BCA263B42ACB41A,프테라 VSTAR,137049,3500,4,0,0,0,1,3500,3500,1,16500,1,16500,0,0,0,0,A_3M_FB
CRD_2C1B8B60A6A24410B160,멜리사,137052,2500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_CA30FFDBDA9E4F959E75,수철,137051,3000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_6136135AE22040079308,노보청 V,137089,3500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F42BA8F04DBE4AD9A8D0,망나뇽 V,137098,1000,9,0,0,0,6,1000,3000,3,11500,9,11500,0,0,0,0,A_3M_FB
CRD_8E25DF25B8DD49B6A003,알로라 나시 V,137120,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_013491CECA2E446F9AB8,게을킹 V,137107,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_ABD8EEE619A649568E06,멜메탈 V,137122,3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_D5CA1113067244059C35,알로라 나시 V,137056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_9BB766F8D22C400B9459,게을킹 V,137124,0,0,0,0,0,0,0,0,0,0,1,6600,0,0,0,0,PSA_ONLY
CRD_6CBCB133079240129A9D,망나뇽 V,137123,1400,17,2,2050,2400,3,2400,2400,7,11980,20,14000,1,4979,2,3939,A_1M_OK
CRD_F17E3DA3317A4B978E20,박사의 연구,137128,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1ACE44AEBA7B4DF5B0D6,칸델라,137126,1100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_A764468C60C145BBA7B2,멜메탈 VMAX,137125,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_803FA692C5CE471EA9A3,모으령,138230,1000,13,1,2300,2300,5,2000,2300,6,12350,14,12155,0,0,0,0,A_1M_OK
CRD_67500D676E7A49D1928A,리카,138231,1380,29,0,0,0,0,0,0,0,0,2,9316,0,0,1,2000,PSA_ONLY
CRD_DBE075DCBF884295B389,그란돈,137232,3480,35,5,3300,3500,22,3300,3500,21,15750,67,14333,1,5000,4,5000,A_1M_OK
CRD_CA3282A90EA344D18DDD,무쇠무인 ex,138238,1050,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_5D86E01964624A8CBE40,피카츄 VMAX,138599,18000,99,4,31250,33000,22,25875,33000,27,62500,76,68622,1,29100,10,20250,A_1M_OK
CRD_D0DC8DD763A74B918833,청목,138600,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_FC9AB834D89544B0B4F3,블로스터 BREAK,387220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_D07E561E30914540AD43,자포코일 V,139336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F99835774689458C8924,히스이 가디,224085,1800,21,1,1700,1700,3,1700,1700,6,7653,20,7946,1,3000,1,3000,A_1M_OK
CRD_8E99D75B637D46C0BA84,프로토가,608481,1000,2,0,0,0,0,0,0,0,0,1,7000,0,0,0,0,PSA_ONLY
CRD_73E5E12743E44600A13C,엘레이드 V,139375,1300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F388F752349144079A88,히스이 미끄래곤 V,139402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_78C8EBD5445449F38745,자포코일 VSTAR,139433,1300,1,0,0,0,1,1400,1400,0,0,1,7000,0,0,0,0,A_3M_FB
CRD_3CF2CAAC6C6843768D3B,히스이 드레디어 V,139447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_73BC837020A74A488C75,억새,139434,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_866E43F5997A400B8392,렌트라 V,139509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C99C51CB2CCA447FBB9F,자포코일 V,139429,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1EAFC9958EE848E3BAA6,히스이 드레디어 V,139508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_BF68BBD0D4414170AFD2,괴력몬 VMAX,139513,10000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_58CA4FCBE74947989A92,엘레이드 V,139431,1500,1,0,0,0,0,0,0,1,6999,0,0,0,0,0,0,PSA_ONLY
CRD_C24816ED007D4FA3AB68,비리디온 V,139618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_742200F17881431CB52E,비리디온 V,139713,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_81B29653F5524988BEF1,아쿠스타 V,139628,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_4C846CECB8E74C96BF39,히스이 모크나이퍼 V,139716,1100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_BCA5D115D41A4E2A875F,히스이 모크나이퍼 V,139673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_621EC27A4FFC46AAA5B0,한카리아스 V,139718,1111,4,1,1800,1800,2,2150,1800,0,0,0,0,0,0,0,0,A_1M_OK
CRD_2D25B07240614BDCAAAC,히스이 대검귀 VSTAR,139724,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_E8D78BF9E79942FD96A4,전목,139727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C5FD1D1E4E924008A6FE,라이츄 V,139777,1000,9,0,0,0,0,0,0,2,11999,4,11999,0,0,0,0,PSA_ONLY
CRD_70BF01A370254FDF84AA,엘풍 V,139792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_7472D09449364F81AB38,후파 V,141401,2800,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C6E94E4673E846D48583,기기어르,608587,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1B4300D40B074B11BABC,쉐이미 V,139755,1500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_A2652FD03BCB44E786AA,돈크로우 V,139848,1480,3,0,0,0,0,0,0,0,0,3,9000,0,0,0,0,PSA_ONLY
CRD_641A3A941D1A424C84B3,기기기어르,608588,1000,5,0,0,0,0,0,0,5,6800,0,0,0,0,0,0,PSA_ONLY
CRD_8F9C9E655E734313A1CD,플라이곤 V,139815,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1AD1B3ABA677423BBCAE,라이츄 V,139845,1200,18,2,1861,2222,10,2000,2222,1,16000,4,14000,0,0,0,0,A_1M_OK
CRD_BC7A6C4E12004FA0918B,쉐이미 V,139844,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F42A2FE92E69499F8449,캠프파이어,139852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F158AE0760914258A50D,쉐이미 VSTAR,139850,3000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_CC7458EF5365429CB168,괴력몬 V,139511,13990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_D55D68F136FE4493B753,엘풍 VSTAR,139851,12000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_8A1A1D352DA0498C9616,칠리,139884,3100,16,0,0,0,3,3000,3000,2,10900,8,10649,1,3900,2,4200,A_3M_FB
CRD_C6AC87E03F394758932B,망초,140157,1000,14,0,0,0,0,0,0,0,0,2,8775,0,0,0,0,PSA_ONLY
CRD_1A707D9E2FC6416F96A5,돈크로우 V,139847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_B44DD500D1A84B9384A5,후파 ex,140302,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_ADFEF65AFEF8421CA287,카푸꼬꼬꼭 ex,140301,1800,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_44A4617C7F3347A2B08A,피카츄 V,141046,1000,54,2,1025,1000,18,1502,1000,7,13800,36,13880,0,0,2,3749,A_1M_OK
CRD_155AE57C6FB44BEF894F,아머까오 V,141143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_51DDA6EA64684E538750,펄스멍 V,144436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_2BCC60756DD640D68C16,두랄루돈 V,141151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_53864D1A7E104131B58A,자시안 V,145559,5555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_9541B98A19054E3AB2C3,다태우지네 V,141270,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_2D610AC70AB04D4887B7,귀뚤톡크 V,141269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_ED93EAA08A3044DEADE1,제라오라 V,141272,2000,29,0,0,0,2,2690,2580,3,8800,16,11412,0,0,1,4880,A_3M_FB
CRD_524170C118594AD6B7E3,다태우지네 VMAX,141271,2000,2,0,0,0,0,0,0,1,7699,3,7699,0,0,0,0,PSA_ONLY
CRD_6FA0D89A1693401DB8FB,연격 우라오스 V,141275,1299,4,0,0,0,1,1850,1850,0,0,3,6500,0,0,0,0,A_3M_FB
CRD_2FCEBFB496E94F0CB99B,무한다이노 V,141277,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_4EB2410F9979486EA231,크로뱃 V,141276,4980,3,0,0,0,1,1500,1500,0,0,5,7500,0,0,0,0,A_3M_FB
CRD_5CB7DF4E7368416EB437,가라르 프리져 V,141273,1300,5,1,1500,1500,3,1500,1500,1,12000,9,7566,0,0,0,0,A_1M_OK
CRD_0B17CA38B6334F20B964,샹델라 V,141311,2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F21F17A22F0747FB9F82,아머까오 VMAX,141279,1000,3,0,0,0,0,0,0,1,7799,2,7349,0,0,0,0,PSA_ONLY
CRD_4984C34823564A40A15F,대여르 V,145430,7000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_6692FF0A37A7473AAF6B,뮤 V,141336,1000,24,2,1700,2200,14,2216,2200,2,15500,10,16250,0,0,0,0,A_1M_OK
CRD_7014E3576D824D92AD07,펄스멍 V,141400,1100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_54629510CAF0436F9A1E,모단단게 V,141399,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_D36DD4F7F2DC45FBAE2B,달코퀸 V,141397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_B8BC4E618338434C9925,더스트나 V,141485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_44B4AF270D834B16884F,루가루암 V,141524,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_8603F62DAC06410E95FB,음번 V,141526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_7287BB47FFDE4919A94C,루가루암 VMAX,141528,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_35DA6B31F47244C59B9A,제르네아스 BREAK,387242,2000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_6145A055ACC240FCB08D,골루그 V,141523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_3BEEBBBA3187450DBC7E,두랄루돈 V,141527,12000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_A9AEC318816D44429B63,음번 V,141501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_E7F30E639D2045DEA1A4,두랄루돈 VMAX,141530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_D86A3315CB974B96A9E6,귀뚤톡크 V,140983,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_7DA6398AB2274B22A22D,암팰리스,608506,2000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_9E509ECA5F2F4685A780,M강철톤 EX,812056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_4DC194AB4E8E4B84BD67,볼케니온 V,141800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_7B0CD02EFB474874B2F9,토네로스 V,141786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_4AE3AB5A697244519998,가라르 날쌩마 V,141801,10000,1,0,0,0,0,0,0,0,0,1,5500,0,0,0,0,PSA_ONLY
CRD_28A90C6383DF4C73AFEA,아스나,141807,3000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_D84EB7E9F130403F8AEA,사다이사 VMAX,141805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_EEDFC6D249174138A328,사다이사 V,141802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_B18EB4936D3D4C3C8F78,피오니,141809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_3DB28C7FE7014FECAA07,의사,141808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C3BEA4426F934FF9A7FB,세레비 V,141935,1000,2,0,0,0,2,1205,1400,3,13999,5,13999,0,0,0,0,A_3M_FB
CRD_942E10EF9F344296906A,세레비 V,141867,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F491AB110ACC4046A312,국화,141940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_40EA643721414CC5B8E1,해피너스 V,141938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F1A4D587B8EB4C4FB97A,어치르돈 V,141936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_CD08270B66B84F70A6EE,즈미,141941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0606801AD7A847EF992E,번치코 V,143967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_BF0B13F713C54C379992,파치래곤 V,143983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_94284696E2874AA2AF1C,귀뚤톡크 V,144121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_A8CA5B29C9994F09BCF9,바랜드 V,144201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_420EDFD54C4F42DA98EE,따라큐 V,144215,3500,9,0,0,0,2,5000,5000,2,22000,17,21800,0,0,0,0,A_3M_FB
CRD_4CC81C78A11A4E46AD49,마기라스 V,144217,18000,1,0,0,0,0,0,0,0,0,2,9999,0,0,0,0,PSA_ONLY
CRD_B0077688E0674FEE8A14,시바,144221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_870D077A005D4B68959B,애프룡 VMAX,144219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_4AF796183B554D43B85C,카푸꼬꼬꼭 V,144214,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_7B7C4F93D58F45928675,백솜모카 V,144375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_D63C03AADD7045929DC0,카푸꼬꼬꼭 VMAX,144220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_6D3C1FEF61C14F46B4C5,드래펄트 V,145377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_DB4376253193405389B0,무한다이노 V,145207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_37121FE6503349888A93,자시안 V,144567,7000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_BE3F68E6C31B480581DD,배우르 V,144595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F2E16951A6FE43BF990C,라프라스 V,144397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_3D1DDFE22E46497299FE,에써르 V,144777,12900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_5754D3B72AA34FB4A42C,다태우지네 VMAX,144772,1000,1,0,0,0,0,0,0,1,6600,0,0,0,0,0,0,PSA_ONLY
CRD_D8DEBF9FF3D14AEDADAA,스트린더 V,144775,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1B81F3B284534F8B8896,스트린더 VMAX,144776,1100,2,0,0,0,0,0,0,1,7499,0,0,0,0,0,0,PSA_ONLY
CRD_C28A0C2FB60246168A94,오롱털 VMAX,144783,9999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
